model_name,sample_size,epoch,train_loss,val_loss
opt-125m,4,29,0.0002,1.6016432046890259
opt-125m,4,30,0.0002,1.6122801303863525
opt-125m,4,31,0.0002,1.6212990283966064
opt-125m,4,32,0.0001,1.6288312673568726
opt-125m,4,33,0.0001,1.635032057762146
opt-125m,4,34,0.0001,1.6400625705718994
opt-125m,4,35,0.0001,1.6440842151641846
opt-125m,4,36,0.0001,1.6472059488296509
opt-125m,4,37,0.0001,1.6495472192764282
opt-125m,4,38,0.0001,1.6511796712875366
opt-125m,4,39,0.0001,1.652191400527954
opt-125m,4,40,0.0001,1.6526654958724976
opt-125m,4,1,0.6004,0.6946821212768555
opt-125m,4,2,0.6448,0.6864043474197388
opt-125m,4,3,0.6184,0.6736258268356323
opt-125m,4,4,0.3701,0.6626557111740112
opt-125m,4,5,0.2878,0.661803126335144
opt-125m,4,6,0.1743,0.6708940267562866
opt-125m,4,7,0.0934,0.6877621412277222
opt-125m,4,8,0.057,0.7064603567123413
opt-125m,4,9,0.0474,0.7264629602432251
opt-125m,4,10,0.0208,0.7505180239677429
opt-125m,4,11,0.015,0.7759567499160767
opt-125m,4,12,0.0099,0.8061394691467285
opt-125m,4,13,0.0054,0.8413130640983582
opt-125m,4,14,0.0038,0.8788835406303406
opt-125m,4,15,0.0026,0.9171990156173706
opt-125m,4,16,0.0016,0.9549557566642761
opt-125m,4,17,0.0013,0.9914695620536804
opt-125m,4,18,0.0008,1.0263874530792236
opt-125m,4,19,0.0006,1.0593082904815674
opt-125m,4,20,0.0006,1.0898637771606445
opt-125m,4,21,0.0004,1.117425799369812
opt-125m,4,22,0.0004,1.142441987991333
opt-125m,4,23,0.0004,1.1646853685379028
opt-125m,4,24,0.0003,1.184333086013794
opt-125m,4,25,0.0003,1.201613187789917
opt-125m,4,26,0.0003,1.2168147563934326
opt-125m,4,27,0.0003,1.2302236557006836
opt-125m,4,28,0.0002,1.2418583631515503
opt-125m,4,29,0.0002,1.2518137693405151
opt-125m,4,30,0.0002,1.2604172229766846
opt-125m,4,31,0.0002,1.2677056789398193
opt-125m,4,32,0.0002,1.2737834453582764
opt-125m,4,33,0.0002,1.2788441181182861
opt-125m,4,34,0.0002,1.2829543352127075
opt-125m,4,35,0.0002,1.286261796951294
opt-125m,4,36,0.0001,1.2888199090957642
opt-125m,4,37,0.0002,1.2907439470291138
opt-125m,4,38,0.0002,1.2921017408370972
opt-125m,4,39,0.0001,1.2929402589797974
opt-125m,4,40,0.0001,1.2933323383331299
opt-125m,4,1,0.7198,0.6946821212768555
opt-125m,4,2,0.6028,0.6934338808059692
opt-125m,4,3,0.554,0.6907859444618225
opt-125m,4,4,0.4384,0.684991717338562
opt-125m,4,5,0.3221,0.6800033450126648
opt-125m,4,6,0.1978,0.6800893545150757
opt-125m,4,7,0.1304,0.6805771589279175
opt-125m,4,8,0.084,0.6824416518211365
opt-125m,4,9,0.057,0.6834832429885864
opt-125m,4,10,0.0268,0.6855995059013367
opt-125m,4,11,0.0249,0.6883382201194763
opt-125m,4,12,0.0126,0.6893428564071655
opt-125m,4,13,0.0078,0.6913629770278931
opt-125m,4,14,0.0066,0.6924962997436523
opt-125m,4,15,0.0042,0.6931167840957642
opt-125m,4,16,0.0036,0.6928954124450684
opt-125m,4,17,0.0022,0.6921740770339966
opt-125m,4,18,0.0014,0.6911312341690063
opt-125m,4,19,0.0015,0.6901955604553223
opt-125m,4,20,0.001,0.689501166343689
opt-125m,4,21,0.001,0.6886327862739563
opt-125m,4,22,0.0008,0.6877155900001526
opt-125m,4,23,0.0005,0.6870566010475159
opt-125m,4,24,0.0004,0.6865377426147461
opt-125m,4,25,0.0007,0.6862125992774963
opt-125m,4,26,0.0004,0.6859984993934631
opt-125m,4,27,0.0004,0.6857719421386719
opt-125m,4,28,0.0004,0.6855897307395935
opt-125m,4,29,0.0004,0.6855021715164185
opt-125m,4,30,0.0003,0.6855024099349976
opt-125m,4,31,0.0003,0.6854566931724548
opt-125m,4,32,0.0003,0.6854115724563599
opt-125m,4,33,0.0003,0.6854004263877869
opt-125m,4,34,0.0003,0.6853972673416138
opt-125m,4,35,0.0003,0.6853967308998108
opt-125m,4,36,0.0003,0.6853976249694824
opt-125m,4,37,0.0002,0.6854013204574585
opt-125m,4,38,0.0002,0.6854075193405151
opt-125m,4,39,0.0003,0.6854139566421509
opt-125m,4,40,0.0002,0.6854167580604553
opt-125m,4,1,0.5667,0.6946821212768555
opt-125m,4,2,0.4914,0.6914647817611694
opt-125m,4,3,0.5431,0.6848217248916626
opt-125m,4,4,0.4016,0.6770965456962585
opt-125m,4,5,0.2776,0.670453667640686
opt-125m,4,6,0.1603,0.6641496419906616
opt-125m,4,7,0.1041,0.6599122881889343
opt-125m,4,8,0.0815,0.6580630540847778
opt-125m,4,9,0.0388,0.6591368317604065
opt-125m,4,10,0.025,0.6611515283584595
opt-125m,4,11,0.0221,0.6625305414199829
opt-125m,4,12,0.0104,0.6626827120780945
opt-125m,4,13,0.0087,0.662162184715271
opt-125m,4,14,0.004,0.6615511178970337
opt-125m,4,15,0.0037,0.660798192024231
opt-125m,4,16,0.0029,0.660570502281189
opt-125m,4,17,0.0022,0.6604772806167603
opt-125m,4,18,0.0012,0.6604992151260376
opt-125m,4,19,0.0009,0.6606332063674927
opt-125m,4,20,0.0009,0.6607743501663208
opt-125m,4,21,0.0008,0.6607450246810913
opt-125m,4,22,0.0005,0.6607755422592163
opt-125m,4,23,0.0004,0.6606298089027405
opt-125m,4,24,0.0004,0.660453736782074
opt-125m,4,25,0.0003,0.6602047681808472
opt-125m,4,26,0.0002,0.6599141359329224
opt-125m,4,27,0.0004,0.6595240831375122
opt-125m,4,28,0.0002,0.6591588258743286
opt-125m,4,29,0.0003,0.6588374972343445
opt-125m,4,30,0.0002,0.6585253477096558
opt-125m,4,31,0.0002,0.6582604646682739
opt-125m,4,32,0.0002,0.6580511331558228
opt-125m,4,33,0.0002,0.6578542590141296
opt-125m,4,34,0.0002,0.657676637172699
opt-125m,4,35,0.0002,0.6575185060501099
opt-125m,4,36,0.0002,0.6573926210403442
opt-125m,4,37,0.0002,0.6572922468185425
opt-125m,4,38,0.0002,0.657219409942627
opt-125m,4,39,0.0002,0.6571811437606812
opt-125m,4,40,0.0002,0.6571630835533142
opt-125m,4,1,0.6687,0.6946821212768555
opt-125m,4,2,0.7975,0.6848949193954468
opt-125m,4,3,0.6658,0.6693898439407349
opt-125m,4,4,0.4596,0.658846378326416
opt-125m,4,5,0.4077,0.6609768271446228
opt-125m,4,6,0.2637,0.6748253107070923
opt-125m,4,7,0.215,0.6908987760543823
opt-125m,4,8,0.1503,0.7067440748214722
opt-125m,4,9,0.1132,0.7173806428909302
opt-125m,4,10,0.0722,0.7235127687454224
opt-125m,4,11,0.0545,0.7269672155380249
opt-125m,4,12,0.0401,0.7287174463272095
opt-125m,4,13,0.024,0.7331148386001587
opt-125m,4,14,0.0171,0.7401851415634155
opt-125m,4,15,0.0097,0.7497836947441101
opt-125m,4,16,0.0061,0.7627014517784119
opt-125m,4,17,0.0045,0.7776368856430054
opt-125m,4,18,0.0027,0.7936339378356934
opt-125m,4,19,0.0026,0.8112027049064636
opt-125m,4,20,0.0017,0.8294962048530579
opt-125m,4,21,0.0013,0.8473512530326843
opt-125m,4,22,0.0011,0.8639289140701294
opt-125m,4,23,0.001,0.8800042271614075
opt-125m,4,24,0.0007,0.8954402804374695
opt-125m,4,25,0.0007,0.9096700549125671
opt-125m,4,26,0.0006,0.9228259921073914
opt-125m,4,27,0.0005,0.9345977902412415
opt-125m,4,28,0.0004,0.9449369311332703
opt-125m,4,29,0.0004,0.9541186094284058
opt-125m,4,30,0.0005,0.962208092212677
opt-125m,4,31,0.0004,0.9692942500114441
opt-125m,4,32,0.0004,0.9753036499023438
opt-125m,4,33,0.0004,0.9803735017776489
opt-125m,4,34,0.0003,0.9845010042190552
opt-125m,4,35,0.0003,0.9878596067428589
opt-125m,4,36,0.0003,0.9905271530151367
opt-125m,4,37,0.0003,0.9925380945205688
opt-125m,4,38,0.0002,0.993939220905304
opt-125m,4,39,0.0002,0.994815468788147
opt-125m,4,40,0.0003,0.9952327609062195
opt-125m,4,1,0.7232,0.6946821212768555
opt-125m,4,2,0.6695,0.6842936277389526
opt-125m,4,3,0.6216,0.668152391910553
opt-125m,4,4,0.4363,0.6553572416305542
opt-125m,4,5,0.3229,0.6525784730911255
opt-125m,4,6,0.2084,0.661038875579834
opt-125m,4,7,0.1383,0.6740316152572632
opt-125m,4,8,0.0964,0.6862375140190125
opt-125m,4,9,0.0505,0.6975102424621582
opt-125m,4,10,0.0274,0.711178183555603
opt-125m,4,11,0.0141,0.7316374182701111
opt-125m,4,12,0.0115,0.7547920942306519
opt-125m,4,13,0.0068,0.7820349931716919
opt-125m,4,14,0.0042,0.8116612434387207
opt-125m,4,15,0.0032,0.8438102006912231
opt-125m,4,16,0.0019,0.8761833310127258
opt-125m,4,17,0.0015,0.9085624814033508
opt-125m,4,18,0.0011,0.9399269223213196
opt-125m,4,19,0.0009,0.9699221849441528
opt-125m,4,20,0.0007,0.9982736706733704
opt-125m,4,21,0.0004,1.0245987176895142
opt-125m,4,22,0.0004,1.048370122909546
opt-125m,4,23,0.0004,1.0696542263031006
opt-125m,4,24,0.0003,1.0888254642486572
opt-125m,4,25,0.0003,1.1059601306915283
opt-125m,4,26,0.0002,1.121138334274292
opt-125m,4,27,0.0002,1.1344377994537354
opt-125m,4,28,0.0003,1.1459969282150269
opt-125m,4,29,0.0002,1.1561033725738525
opt-125m,4,30,0.0002,1.1646826267242432
opt-125m,4,31,0.0002,1.17197585105896
opt-125m,4,32,0.0002,1.1780574321746826
opt-125m,4,33,0.0002,1.1831128597259521
opt-125m,4,34,0.0002,1.1872295141220093
opt-125m,4,35,0.0002,1.190443754196167
opt-125m,4,36,0.0002,1.192795991897583
opt-125m,4,37,0.0002,1.1945111751556396
opt-125m,4,38,0.0002,1.1957170963287354
opt-125m,4,39,0.0001,1.1964800357818604
opt-125m,4,40,0.0002,1.1968425512313843
opt-125m,6,1,0.6339,0.6946821212768555
opt-125m,6,2,0.6192,0.6980398297309875
opt-125m,6,3,0.6144,0.7018204927444458
opt-125m,6,4,0.5677,0.7089266777038574
opt-125m,6,5,0.3929,0.7194658517837524
opt-125m,6,6,0.2934,0.7226227521896362
opt-125m,6,7,0.1795,0.7244696617126465
opt-125m,6,8,0.1301,0.7233943939208984
opt-125m,6,9,0.0905,0.7162990570068359
opt-125m,6,10,0.0526,0.7072629332542419
opt-125m,6,11,0.0409,0.700142502784729
opt-125m,6,12,0.0261,0.6912544965744019
opt-125m,6,13,0.0198,0.6853299736976624
opt-125m,6,14,0.0108,0.6805755496025085
opt-125m,6,15,0.0112,0.6771341562271118
opt-125m,6,16,0.0073,0.6733435392379761
opt-125m,6,17,0.0049,0.670089840888977
opt-125m,6,18,0.0035,0.6666167974472046
opt-125m,6,19,0.0026,0.6634172797203064
opt-125m,6,20,0.0025,0.6604989767074585
opt-125m,6,21,0.0015,0.6581388711929321
opt-125m,6,22,0.0014,0.6560062170028687
opt-125m,6,23,0.0012,0.6544002890586853
opt-125m,6,24,0.0011,0.653023362159729
opt-125m,6,25,0.0009,0.6518396139144897
opt-125m,6,26,0.0008,0.6510013341903687
opt-125m,6,27,0.0008,0.650229811668396
opt-125m,6,28,0.0006,0.6495490670204163
opt-125m,6,29,0.0007,0.6490358114242554
opt-125m,6,30,0.0006,0.6487177610397339
opt-125m,6,31,0.0006,0.6484934091567993
opt-125m,6,32,0.0005,0.6483811140060425
opt-125m,6,33,0.0007,0.6483465433120728
opt-125m,6,34,0.0005,0.6483791470527649
opt-125m,6,35,0.0005,0.6484133005142212
opt-125m,6,36,0.0004,0.64846271276474
opt-125m,6,37,0.0005,0.6484977006912231
opt-125m,6,38,0.0005,0.6485377550125122
opt-125m,6,39,0.0005,0.6485832333564758
opt-125m,6,40,0.0005,0.648605465888977
opt-125m,6,1,0.908,0.6946821212768555
opt-125m,6,2,0.8482,0.684500515460968
opt-125m,6,3,0.7371,0.6699236631393433
opt-125m,6,4,0.6477,0.6610966920852661
opt-125m,6,5,0.456,0.6662677526473999
opt-125m,6,6,0.4007,0.6814006567001343
opt-125m,6,7,0.3635,0.6940916180610657
opt-125m,6,8,0.2187,0.7025347948074341
opt-125m,6,9,0.2244,0.7044872045516968
opt-125m,6,10,0.1347,0.7039793729782104
opt-125m,6,11,0.1108,0.7014526128768921
opt-125m,6,12,0.0856,0.6988154649734497
opt-125m,6,13,0.0667,0.6986149549484253
opt-125m,6,14,0.0467,0.7012714743614197
opt-125m,6,15,0.0314,0.7072287797927856
opt-125m,6,16,0.022,0.7164539098739624
opt-125m,6,17,0.0147,0.7270897626876831
opt-125m,6,18,0.0105,0.7389407157897949
opt-125m,6,19,0.0081,0.7498964667320251
opt-125m,6,20,0.0048,0.7624424695968628
opt-125m,6,21,0.0048,0.7752076387405396
opt-125m,6,22,0.0037,0.7863929867744446
opt-125m,6,23,0.0021,0.7976833581924438
opt-125m,6,24,0.0018,0.8085597157478333
opt-125m,6,25,0.0019,0.8197312355041504
opt-125m,6,26,0.0014,0.8301515579223633
opt-125m,6,27,0.0012,0.8399192690849304
opt-125m,6,28,0.001,0.8492223620414734
opt-125m,6,29,0.0007,0.8577280044555664
opt-125m,6,30,0.0009,0.865235447883606
opt-125m,6,31,0.0007,0.8716767430305481
opt-125m,6,32,0.0006,0.8772942423820496
opt-125m,6,33,0.0007,0.8821488618850708
opt-125m,6,34,0.0006,0.8861804008483887
opt-125m,6,35,0.0005,0.8894535303115845
opt-125m,6,36,0.0005,0.8920313715934753
opt-125m,6,37,0.0005,0.8940289616584778
opt-125m,6,38,0.0005,0.8954388499259949
opt-125m,6,39,0.0004,0.8963211178779602
opt-125m,6,40,0.0005,0.8967399597167969
opt-125m,6,1,0.8741,0.6946821212768555
opt-125m,6,2,0.7861,0.7054146528244019
opt-125m,6,3,0.7385,0.7309364080429077
opt-125m,6,4,0.6738,0.7708295583724976
opt-125m,6,5,0.4794,0.8240232467651367
opt-125m,6,6,0.3876,0.8619120717048645
opt-125m,6,7,0.2951,0.883818507194519
opt-125m,6,8,0.2241,0.8824056386947632
opt-125m,6,9,0.1161,0.8824195861816406
opt-125m,6,10,0.0898,0.8850423693656921
opt-125m,6,11,0.0621,0.8847087621688843
opt-125m,6,12,0.0455,0.89166659116745
opt-125m,6,13,0.0306,0.9077304005622864
opt-125m,6,14,0.0215,0.9278590083122253
opt-125m,6,15,0.0147,0.9539211392402649
opt-125m,6,16,0.0083,0.9834302067756653
opt-125m,6,17,0.0059,1.0147968530654907
opt-125m,6,18,0.0044,1.0453031063079834
opt-125m,6,19,0.003,1.0736815929412842
opt-125m,6,20,0.0023,1.0965954065322876
opt-125m,6,21,0.0017,1.1178505420684814
opt-125m,6,22,0.0013,1.136991262435913
opt-125m,6,23,0.0011,1.1552226543426514
opt-125m,6,24,0.0008,1.1714770793914795
opt-125m,6,25,0.0008,1.186814308166504
opt-125m,6,26,0.0006,1.2001111507415771
opt-125m,6,27,0.0006,1.2115561962127686
opt-125m,6,28,0.0006,1.2214562892913818
opt-125m,6,29,0.0006,1.2297611236572266
opt-125m,6,30,0.0005,1.2370864152908325
opt-125m,6,31,0.0003,1.2433398962020874
opt-125m,6,32,0.0003,1.2486886978149414
opt-125m,6,33,0.0003,1.253245234489441
opt-125m,6,34,0.0003,1.257066011428833
opt-125m,6,35,0.0003,1.2601442337036133
opt-125m,6,36,0.0003,1.2625799179077148
opt-125m,6,37,0.0003,1.2644217014312744
opt-125m,6,38,0.0004,1.2657830715179443
opt-125m,6,39,0.0004,1.266708493232727
opt-125m,6,40,0.0003,1.2671325206756592
opt-125m,6,1,0.5889,0.6946821212768555
opt-125m,6,2,0.6012,0.6796284914016724
opt-125m,6,3,0.5334,0.6627582311630249
opt-125m,6,4,0.4116,0.6729570031166077
opt-125m,6,5,0.2335,0.7390297651290894
opt-125m,6,6,0.1041,0.8541607856750488
opt-125m,6,7,0.0418,1.0060338973999023
opt-125m,6,8,0.0219,1.1771773099899292
opt-125m,6,9,0.0114,1.3597948551177979
opt-125m,6,10,0.0056,1.5423405170440674
opt-125m,6,11,0.0029,1.7155685424804688
opt-125m,6,12,0.0017,1.8755385875701904
opt-125m,6,13,0.0009,2.021242618560791
opt-125m,6,14,0.0005,2.152651309967041
opt-125m,6,15,0.0004,2.271618604660034
opt-125m,6,16,0.0003,2.378030300140381
opt-125m,6,17,0.0002,2.472878932952881
opt-125m,6,18,0.0002,2.556000232696533
opt-125m,6,19,0.0001,2.6288514137268066
opt-125m,6,20,0.0001,2.6928505897521973
opt-125m,6,21,0.0001,2.7491166591644287
opt-125m,6,22,0.0001,2.79827880859375
opt-125m,6,23,0.0001,2.840782642364502
opt-125m,6,24,0.0,2.877473831176758
opt-125m,6,25,0.0,2.909071445465088
opt-125m,6,26,0.0001,2.936067581176758
opt-125m,6,27,0.0001,2.959216833114624
opt-125m,6,28,0.0,2.9788362979888916
opt-125m,6,29,0.0,2.9954543113708496
opt-125m,6,30,0.0,3.0094168186187744
opt-125m,6,31,0.0,3.0210540294647217
opt-125m,6,32,0.0,3.030669927597046
opt-125m,6,33,0.0,3.0385022163391113
opt-125m,6,34,0.0,3.044797420501709
opt-125m,6,35,0.0,3.049776554107666
opt-125m,6,36,0.0,3.053612232208252
opt-125m,6,37,0.0,3.0564322471618652
opt-125m,6,38,0.0,3.058384418487549
opt-125m,6,39,0.0,3.0595853328704834
opt-125m,6,40,0.0,3.0601401329040527
opt-125m,6,1,1.0328,0.6946821212768555
opt-125m,6,2,0.9798,0.6948436498641968
opt-125m,6,3,0.8241,0.6959275007247925
opt-125m,6,4,0.9339,0.6953247785568237
opt-125m,6,5,0.6697,0.6928525567054749
opt-125m,6,6,0.4866,0.6910032629966736
opt-125m,6,7,0.359,0.6905249357223511
opt-125m,6,8,0.2869,0.688522219657898
opt-125m,6,9,0.1627,0.6875721216201782
opt-125m,6,10,0.1392,0.689297080039978
opt-125m,6,11,0.0774,0.6930752992630005
opt-125m,6,12,0.0652,0.6984697580337524
opt-125m,6,13,0.0413,0.7078935503959656
opt-125m,6,14,0.0291,0.717441976070404
opt-125m,6,15,0.0183,0.7274898290634155
opt-125m,6,16,0.0145,0.7394579648971558
opt-125m,6,17,0.0107,0.7493577003479004
opt-125m,6,18,0.0069,0.7576737403869629
opt-125m,6,19,0.0048,0.7640920877456665
opt-125m,6,20,0.0043,0.7703725099563599
opt-125m,6,21,0.0031,0.7760530710220337
opt-125m,6,22,0.0023,0.7810985445976257
opt-125m,6,23,0.0022,0.78630530834198
opt-125m,6,24,0.0017,0.7912558317184448
opt-125m,6,25,0.0011,0.7957221269607544
opt-125m,6,26,0.0012,0.7999662160873413
opt-125m,6,27,0.0011,0.8035723567008972
opt-125m,6,28,0.0009,0.806998074054718
opt-125m,6,29,0.0008,0.8099746704101562
opt-125m,6,30,0.0007,0.8125737309455872
opt-125m,6,31,0.0007,0.8146628141403198
opt-125m,6,32,0.0007,0.8164392709732056
opt-125m,6,33,0.0006,0.8178468942642212
opt-125m,6,34,0.0006,0.818951427936554
opt-125m,6,35,0.0006,0.8198636770248413
opt-125m,6,36,0.0005,0.8205119371414185
opt-125m,6,37,0.0006,0.8209739923477173
opt-125m,6,38,0.0005,0.8212647438049316
opt-125m,6,39,0.0006,0.8214439153671265
opt-125m,6,40,0.0004,0.8215236663818359
opt-125m,6,1,0.7843,0.6946821212768555
opt-125m,6,2,0.7497,0.6932215690612793
opt-125m,6,3,0.6754,0.6898726224899292
opt-125m,6,4,0.6781,0.6852350831031799
opt-125m,6,5,0.4595,0.6797866225242615
opt-125m,6,6,0.2843,0.671902596950531
opt-125m,6,7,0.2014,0.6632941961288452
opt-125m,6,8,0.1507,0.6571356058120728
opt-125m,6,9,0.0964,0.6530399918556213
opt-125m,6,10,0.0684,0.6495651006698608
opt-125m,6,11,0.0413,0.6479173898696899
opt-125m,6,12,0.0318,0.648147702217102
opt-125m,6,13,0.0233,0.6507169604301453
opt-125m,6,14,0.0145,0.6541880369186401
opt-125m,6,15,0.0106,0.6568711996078491
opt-125m,6,16,0.0082,0.660224974155426
opt-125m,6,17,0.0047,0.6644829511642456
opt-125m,6,18,0.0039,0.6704603433609009
opt-125m,6,19,0.003,0.6773375272750854
opt-125m,6,20,0.0024,0.6848673820495605
opt-125m,6,21,0.0017,0.6922231912612915
opt-125m,6,22,0.0017,0.6993840932846069
opt-125m,6,23,0.0014,0.7064031362533569
opt-125m,6,24,0.001,0.7129589319229126
opt-125m,6,25,0.0009,0.7192100286483765
opt-125m,6,26,0.0007,0.7251244783401489
opt-125m,6,27,0.0009,0.7304383516311646
opt-125m,6,28,0.0007,0.7352201342582703
opt-125m,6,29,0.0005,0.7396327257156372
opt-125m,6,30,0.0006,0.7436227202415466
opt-125m,6,31,0.0005,0.7472214102745056
opt-125m,6,32,0.0005,0.7502908110618591
opt-125m,6,33,0.0004,0.7528911828994751
opt-125m,6,34,0.0004,0.7550168037414551
opt-125m,6,35,0.0004,0.7567301988601685
opt-125m,6,36,0.0004,0.7580956220626831
opt-125m,6,37,0.0004,0.7591424584388733
opt-125m,6,38,0.0005,0.7598866820335388
opt-125m,6,39,0.0004,0.7603632211685181
opt-125m,6,40,0.0003,0.7605925798416138
opt-125m,6,1,1.0455,0.6946821212768555
opt-125m,6,2,1.0566,0.6915163993835449
opt-125m,6,3,0.8061,0.6868947744369507
opt-125m,6,4,0.7516,0.6825294494628906
opt-125m,6,5,0.624,0.6754127740859985
opt-125m,6,6,0.4448,0.670120358467102
opt-125m,6,7,0.3546,0.6680212020874023
opt-125m,6,8,0.2247,0.6647607088088989
opt-125m,6,9,0.1803,0.66065514087677
opt-125m,6,10,0.1175,0.6582130193710327
opt-125m,6,11,0.0982,0.6558913588523865
opt-125m,6,12,0.0766,0.653995156288147
opt-125m,6,13,0.0456,0.6529103517532349
opt-125m,6,14,0.0321,0.6516394019126892
opt-125m,6,15,0.0246,0.6509894728660583
opt-125m,6,16,0.0145,0.6514254808425903
opt-125m,6,17,0.0124,0.6533845663070679
opt-125m,6,18,0.0071,0.6572259664535522
opt-125m,6,19,0.0065,0.6623339056968689
opt-125m,6,20,0.005,0.6675509810447693
opt-125m,6,21,0.0035,0.6726251244544983
opt-125m,6,22,0.0026,0.6778386831283569
opt-125m,6,23,0.002,0.6834192276000977
opt-125m,6,24,0.002,0.6894647479057312
opt-125m,6,25,0.0012,0.6951614618301392
opt-125m,6,26,0.0014,0.7003480195999146
opt-125m,6,27,0.0012,0.7052850723266602
opt-125m,6,28,0.0009,0.7099477052688599
opt-125m,6,29,0.0009,0.7142268419265747
opt-125m,6,30,0.0009,0.7180730104446411
opt-125m,6,31,0.0007,0.7215625047683716
opt-125m,6,32,0.0008,0.7245904207229614
opt-125m,6,33,0.0006,0.7272329330444336
opt-125m,6,34,0.0006,0.7294426560401917
opt-125m,6,35,0.0006,0.7312610745429993
opt-125m,6,36,0.0006,0.7327133417129517
opt-125m,6,37,0.0006,0.7339099645614624
opt-125m,6,38,0.0005,0.7347646951675415
opt-125m,6,39,0.0005,0.735294759273529
opt-125m,6,40,0.0006,0.7355488538742065
opt-125m,6,1,0.5471,0.6946821212768555
opt-125m,6,2,0.5303,0.7095392942428589
opt-125m,6,3,0.4644,0.746461033821106
opt-125m,6,4,0.3861,0.8216214179992676
opt-125m,6,5,0.2706,0.9543196558952332
opt-125m,6,6,0.1539,1.0973464250564575
opt-125m,6,7,0.1059,1.2262852191925049
opt-125m,6,8,0.0635,1.3334591388702393
opt-125m,6,9,0.0512,1.4302551746368408
opt-125m,6,10,0.0322,1.5102722644805908
opt-125m,6,11,0.0193,1.5732014179229736
opt-125m,6,12,0.0131,1.6300159692764282
opt-125m,6,13,0.0094,1.6858932971954346
opt-125m,6,14,0.0052,1.7365953922271729
opt-125m,6,15,0.0047,1.7868942022323608
opt-125m,6,16,0.0035,1.8353124856948853
opt-125m,6,17,0.0025,1.8794829845428467
opt-125m,6,18,0.002,1.9202827215194702
opt-125m,6,19,0.0016,1.9566549062728882
opt-125m,6,20,0.0015,1.9894542694091797
opt-125m,6,21,0.0009,2.0192065238952637
opt-125m,6,22,0.0008,2.0460000038146973
opt-125m,6,23,0.0006,2.070146322250366
opt-125m,6,24,0.0007,2.0918240547180176
opt-125m,6,25,0.0008,2.1114675998687744
opt-125m,6,26,0.0005,2.1285433769226074
opt-125m,6,27,0.0004,2.1433329582214355
opt-125m,6,28,0.0004,2.156229257583618
opt-125m,6,29,0.0005,2.1678109169006348
opt-125m,6,30,0.0004,2.1775174140930176
opt-125m,6,31,0.0004,2.185932159423828
opt-125m,6,32,0.0003,2.1930649280548096
opt-125m,6,33,0.0004,2.1991400718688965
opt-125m,6,34,0.0003,2.204078197479248
opt-125m,6,35,0.0004,2.2080605030059814
opt-125m,6,36,0.0004,2.211289882659912
opt-125m,6,37,0.0004,2.2137579917907715
opt-125m,6,38,0.0004,2.2155039310455322
opt-125m,6,39,0.0003,2.2166123390197754
opt-125m,6,40,0.0004,2.2171473503112793
opt-125m,6,1,0.6552,0.6946821212768555
opt-125m,6,2,0.7249,0.6849037408828735
opt-125m,6,3,0.7898,0.670587420463562
opt-125m,6,4,0.5389,0.6638344526290894
opt-125m,6,5,0.4822,0.6709685325622559
opt-125m,6,6,0.3669,0.6843332052230835
opt-125m,6,7,0.2405,0.6925264596939087
opt-125m,6,8,0.2216,0.6975626349449158
opt-125m,6,9,0.1281,0.6980434656143188
opt-125m,6,10,0.0741,0.6986416578292847
opt-125m,6,11,0.0751,0.7005600929260254
opt-125m,6,12,0.046,0.7014940977096558
opt-125m,6,13,0.0344,0.7036021947860718
opt-125m,6,14,0.0237,0.7065414786338806
opt-125m,6,15,0.0161,0.707558274269104
opt-125m,6,16,0.0138,0.7108746767044067
opt-125m,6,17,0.008,0.7159368395805359
opt-125m,6,18,0.0066,0.723098874092102
opt-125m,6,19,0.0044,0.7308207750320435
opt-125m,6,20,0.0032,0.7393635511398315
opt-125m,6,21,0.0026,0.748214840888977
opt-125m,6,22,0.0017,0.7565857172012329
opt-125m,6,23,0.0013,0.7647668123245239
opt-125m,6,24,0.0012,0.7726815938949585
opt-125m,6,25,0.001,0.7803845405578613
opt-125m,6,26,0.001,0.787448525428772
opt-125m,6,27,0.0009,0.7936403155326843
opt-125m,6,28,0.001,0.7987768054008484
opt-125m,6,29,0.0006,0.803221583366394
opt-125m,6,30,0.0006,0.8070472478866577
opt-125m,6,31,0.0007,0.8103674054145813
opt-125m,6,32,0.0005,0.8132696151733398
opt-125m,6,33,0.0005,0.815600574016571
opt-125m,6,34,0.0005,0.817544162273407
opt-125m,6,35,0.0005,0.8190986514091492
opt-125m,6,36,0.0005,0.820294201374054
opt-125m,6,37,0.0005,0.8211504220962524
opt-125m,6,38,0.0005,0.8217566609382629
opt-125m,6,39,0.0005,0.8221490979194641
opt-125m,6,40,0.0004,0.8223298788070679
opt-125m,6,1,0.8524,0.6946821212768555
opt-125m,6,2,0.7024,0.7014660239219666
opt-125m,6,3,0.6764,0.7179673910140991
opt-125m,6,4,0.5296,0.7455469369888306
opt-125m,6,5,0.3512,0.7878211736679077
opt-125m,6,6,0.1982,0.8406161069869995
opt-125m,6,7,0.1164,0.8999921083450317
opt-125m,6,8,0.0894,0.9695485234260559
opt-125m,6,9,0.0494,1.0310907363891602
opt-125m,6,10,0.0342,1.1016438007354736
opt-125m,6,11,0.0172,1.1734228134155273
opt-125m,6,12,0.012,1.2596946954727173
opt-125m,6,13,0.0061,1.3463585376739502
opt-125m,6,14,0.004,1.4340155124664307
opt-125m,6,15,0.0034,1.5186138153076172
opt-125m,6,16,0.0021,1.5989129543304443
